student_id,gender,class_level,age,attendance_pct,avg_marks,previous_failures,family_income_monthly,distance_to_school_km,guardian_education,single_parent,sibling_dropout,mobile_available,internet_access,scholarship,midday_meal,study_hours_per_day,health_risk,school_engagement_score,teacher_feedback_score,disciplinary_incidents,dropout_flag
220,Male,9,13,96.1,70.7,0,3000,5.5,Primary,0,0,0,1,0,1,3.6,Low,27.4,22.4,0,0
221,Male,9,16,58.0,18.6,0,8100,3.3,Primary,0,0,0,0,0,1,1.8,Low,32.8,0.0,0,0
222,Male,9,16,70.4,36.8,1,8100,2.6,Secondary,0,0,1,0,1,1,1.9,Low,35.3,22.9,0,1
223,Female,9,16,75.2,83.3,5,8600,3.2,Graduate,0,0,1,0,0,0,6.2,Medium,28.0,28.8,0,1
224,Female,9,14,81.3,68.5,0,7000,1.8,No Schooling,0,0,1,0,0,1,4.7,Medium,38.6,40.8,0,0
225,Male,9,15,78.7,100.0,1,17600,0.4,Primary,0,0,0,0,0,0,6.3,Medium,43.5,49.8,0,0
226,Female,9,14,85.1,91.7,1,7600,5.7,Secondary,1,1,1,0,0,1,4.9,Medium,38.2,28.6,0,0
227,Male,9,16,84.0,56.0,1,6400,2.9,Primary,0,0,1,0,0,1,5.9,Low,44.6,34.0,1,1
228,Female,6,11,83.6,68.0,0,11700,2.0,Primary,0,0,0,0,1,0,4.7,Low,27.8,61.7,0,0
229,Female,6,11,72.0,64.5,4,3000,0.1,Primary,1,0,1,0,0,1,4.5,Medium,42.3,36.7,0,1
230,Male,7,13,54.7,34.0,0,4500,0.1,No Schooling,0,0,1,0,0,1,2.2,Medium,33.6,18.5,0,0
231,Male,8,12,72.1,47.3,2,15500,0.6,Secondary,0,0,0,0,0,1,4.1,Low,42.0,29.9,0,1
232,Male,9,14,86.7,100.0,1,9000,2.2,Secondary,0,0,0,0,0,1,6.3,High,35.2,44.9,1,0
233,Female,7,11,88.4,84.3,3,3000,1.6,Secondary,0,0,0,0,1,0,4.6,Medium,43.4,37.6,0,0
234,Female,7,12,78.7,68.6,2,46500,0.4,No Schooling,0,1,1,0,0,1,3.3,Low,41.3,21.8,0,0
235,Female,9,14,69.9,43.0,1,6600,1.4,No Schooling,0,0,0,0,0,1,1.9,Medium,42.1,15.8,1,1
236,Female,7,11,86.8,31.5,0,4300,2.7,Graduate,1,0,1,0,0,1,4.0,Low,29.9,13.8,0,0
237,Male,10,17,54.8,79.8,1,3000,2.7,Primary,0,1,1,0,0,1,5.0,Low,35.3,27.6,1,0
238,Female,6,11,89.9,98.3,0,19100,14.7,Secondary,0,0,1,0,0,1,6.5,Low,52.7,41.4,0,0
239,Male,7,12,94.1,86.6,0,3900,2.2,No Schooling,1,0,1,1,1,1,6.9,Medium,43.6,42.6,0,0
240,Male,7,11,87.1,62.5,0,5700,6.3,Secondary,0,0,0,0,0,1,1.6,Low,60.0,28.8,2,0
241,Female,7,14,58.4,33.2,2,9400,0.6,No Schooling,1,0,0,0,0,0,4.2,Low,45.4,20.6,0,1
242,Female,6,13,90.0,52.7,3,3000,0.5,Primary,1,0,0,0,0,1,2.1,Low,37.8,30.0,0,1
243,Male,7,12,90.0,0.0,2,13200,0.2,Primary,0,0,0,0,0,1,4.8,High,35.5,15.2,1,1
244,Female,7,12,84.4,48.0,0,4000,0.8,Primary,0,0,0,0,1,1,2.0,Low,46.4,38.1,1,0
245,Female,7,12,82.6,71.9,0,15800,4.8,Graduate,0,0,0,0,0,1,4.5,Low,34.0,30.1,0,0
246,Female,9,16,65.2,64.2,0,9100,0.5,Primary,0,0,1,0,0,1,3.9,Low,40.0,46.3,0,0
247,Female,6,10,96.3,69.7,2,16600,1.4,No Schooling,0,0,0,0,1,0,2.7,Low,36.9,17.5,0,0
248,Male,7,13,80.9,83.7,0,8600,5.3,No Schooling,0,0,1,0,0,1,8.0,Low,28.3,26.6,0,0
249,Male,6,13,77.7,66.0,1,15300,2.9,No Schooling,0,0,0,0,0,1,3.6,High,44.3,17.1,0,0
250,Male,10,17,79.6,65.8,0,10200,5.9,Higher Secondary,0,0,0,0,1,1,1.4,Low,51.4,18.0,0,0
251,Female,9,16,72.9,97.5,0,7200,1.1,No Schooling,0,1,0,1,0,1,5.6,High,35.9,33.8,0,1
252,Female,10,17,84.3,92.9,1,9500,4.4,Graduate,0,0,0,0,0,1,4.5,Low,27.4,37.4,1,0
253,Male,10,14,71.5,57.8,0,3000,1.5,Primary,1,0,1,0,0,0,4.4,Low,13.2,2.5,0,0
254,Male,7,11,78.9,58.0,0,5100,1.3,Primary,0,1,1,0,0,1,2.5,Low,37.7,40.2,0,0
255,Male,9,13,80.5,59.1,0,17100,5.5,Higher Secondary,0,0,1,1,1,1,5.9,Low,38.9,59.9,1,0
256,Female,7,13,78.4,32.0,0,3000,2.4,Secondary,0,0,0,1,1,1,4.5,Low,32.3,22.4,1,0
257,Female,10,15,85.9,73.2,3,5000,4.1,Primary,1,1,0,1,0,0,4.9,Low,50.3,37.6,0,1
258,Male,7,11,94.7,39.0,0,3000,3.1,No Schooling,0,1,0,0,1,1,7.4,Low,40.7,18.2,1,0
259,Male,7,13,89.1,74.4,1,3000,1.2,Secondary,0,1,0,0,0,0,3.0,Medium,45.8,27.7,0,0
260,Female,10,14,97.9,78.0,0,5700,3.3,Secondary,0,0,0,0,0,1,2.8,Medium,48.6,46.1,0,0
261,Male,10,15,59.6,37.8,0,9900,12.8,Graduate,0,1,0,1,0,1,3.0,Low,44.8,19.5,0,0
262,Female,10,15,76.4,65.8,0,6100,6.1,Graduate,0,0,1,0,1,1,4.3,Medium,42.4,23.8,0,0
263,Male,6,13,81.8,62.4,0,3100,0.5,Secondary,0,0,1,0,0,1,4.6,Low,54.1,28.6,0,0
264,Male,7,13,87.6,75.9,1,3200,4.7,Primary,0,0,0,1,0,1,6.1,Medium,42.9,9.3,1,0
265,Female,7,13,93.6,81.9,3,3700,2.6,Higher Secondary,0,0,1,1,1,1,6.4,Low,32.2,33.9,0,0
266,Male,7,14,69.9,50.6,0,6000,0.4,No Schooling,0,0,1,0,0,1,3.3,Low,45.6,35.8,1,1
267,Male,8,12,71.2,46.0,1,3800,3.2,Secondary,0,0,0,0,0,0,0.9,Medium,36.1,20.1,0,0
268,Male,7,12,90.0,49.8,0,15800,3.9,No Schooling,0,0,1,1,1,0,2.2,Medium,51.9,26.7,1,0
269,Male,9,16,74.0,68.7,0,4400,0.6,Primary,0,0,0,0,0,1,1.3,Low,35.9,21.3,1,0
270,Male,7,13,92.1,73.6,1,5200,2.7,No Schooling,0,0,0,0,0,1,7.0,Low,70.0,48.3,0,0
271,Male,9,13,97.2,62.2,2,10600,1.6,Graduate,0,0,0,0,0,1,1.7,High,49.5,18.7,0,0
272,Male,10,14,69.2,67.8,1,3000,1.0,No Schooling,0,1,1,0,1,1,4.6,Low,44.8,31.1,0,0
273,Male,8,12,74.9,14.0,0,21200,0.6,Secondary,0,1,1,0,1,0,1.9,Low,36.0,25.7,1,0
274,Female,7,11,59.5,60.0,2,13100,1.0,Primary,0,0,1,1,0,1,3.7,Low,26.0,25.6,0,0
275,Female,6,12,72.3,36.7,2,12800,2.5,Graduate,0,0,0,1,0,1,3.5,Low,31.7,2.9,0,0
276,Male,6,10,62.4,75.1,0,4400,0.9,Higher Secondary,1,1,1,0,0,1,3.0,High,19.7,22.1,1,0
277,Male,9,16,82.9,82.0,1,4000,1.2,Higher Secondary,0,0,0,1,1,1,2.8,High,67.8,27.6,0,0
278,Male,8,14,81.6,64.5,1,4800,3.1,Secondary,0,0,1,0,1,1,5.9,Medium,35.3,36.5,0,0
279,Female,6,13,59.7,57.7,0,5600,2.1,Primary,0,0,1,0,1,1,2.2,Low,43.4,42.6,1,0
280,Female,10,15,91.6,67.5,1,17800,1.4,Secondary,0,0,0,0,0,0,4.8,Low,43.1,41.7,0,0
281,Male,9,16,86.4,78.7,1,3000,0.6,No Schooling,0,0,0,1,0,1,4.5,Medium,37.2,34.3,0,1
282,Male,10,15,96.2,85.5,0,18300,3.2,No Schooling,0,0,1,1,0,0,5.9,Low,53.3,45.2,0,0
283,Male,8,14,79.5,78.4,0,6300,1.7,Primary,0,1,1,0,0,1,4.9,High,23.9,33.7,0,0
284,Male,10,14,86.2,85.3,0,15600,5.2,Primary,1,1,0,0,0,1,5.8,Low,43.1,60.2,0,0
285,Female,6,13,77.0,84.9,0,9600,1.6,Higher Secondary,0,1,1,1,0,1,5.8,Low,40.2,49.6,0,0
286,Male,6,12,81.3,77.3,3,11500,2.1,Secondary,0,0,0,0,1,1,3.5,Low,35.6,19.3,0,0
287,Male,10,14,82.4,88.5,3,14300,4.5,Graduate,0,1,0,0,0,1,6.2,Low,27.5,44.1,2,1
288,Male,10,17,95.8,81.0,1,6800,2.4,No Schooling,0,0,0,0,0,1,6.5,High,69.3,54.4,0,0
289,Female,8,15,91.0,100.0,0,3800,4.2,Secondary,0,0,0,1,1,1,5.5,Medium,49.9,32.3,1,0
290,Male,6,10,85.7,84.8,0,3900,4.3,Secondary,1,1,0,1,1,0,5.7,Low,54.8,49.5,0,0
291,Female,7,14,71.8,30.6,0,14400,5.3,No Schooling,1,0,1,0,1,1,1.5,Medium,24.5,19.7,0,0
292,Male,9,15,77.7,88.0,0,21700,4.1,No Schooling,1,0,0,0,1,0,6.5,Medium,48.5,31.9,0,1
293,Female,10,15,92.7,80.3,1,4400,2.5,Graduate,1,0,1,0,1,1,5.0,High,39.7,61.1,1,1
294,Male,7,13,92.4,72.3,3,16100,1.4,Primary,0,0,1,1,1,1,4.5,High,38.9,59.3,1,1
295,Female,6,13,76.8,52.2,0,14500,1.6,No Schooling,0,0,0,0,0,0,0.3,Medium,46.8,17.3,1,0
296,Female,9,14,80.4,100.0,0,3000,4.6,Secondary,0,0,0,0,0,1,6.5,Low,12.2,24.7,1,0
297,Female,9,15,80.7,64.9,0,14100,12.2,No Schooling,0,0,0,0,0,0,5.2,High,65.6,38.5,1,0
298,Female,7,11,66.2,87.6,0,4900,7.1,Secondary,0,0,0,0,0,1,7.5,Low,38.6,44.5,0,0
299,Female,8,15,91.1,67.0,0,21400,2.1,Primary,0,0,0,1,1,0,2.0,Medium,32.6,39.3,0,0
300,Female,10,17,78.3,58.0,2,8800,1.6,Secondary,0,1,0,0,1,1,0.8,Medium,48.2,29.2,0,0
301,Female,7,11,83.3,26.9,1,42900,10.2,Secondary,0,0,1,1,0,1,3.5,Low,54.3,17.8,0,1
302,Male,8,13,88.3,54.2,1,7400,4.6,Secondary,0,0,0,0,0,1,5.9,Low,32.4,33.6,0,0
303,Female,8,12,68.4,78.2,4,4900,0.2,Secondary,0,0,1,0,1,0,5.6,Low,51.1,42.1,0,0
304,Male,8,13,86.8,54.6,1,11000,3.5,Secondary,0,0,0,0,0,1,1.9,Medium,26.4,39.9,0,1
305,Female,10,15,97.4,72.5,2,13000,0.8,Higher Secondary,0,0,1,1,0,1,2.5,Low,63.4,52.4,0,0
306,Male,8,15,62.6,89.9,1,11300,1.7,Secondary,1,0,0,0,0,1,4.8,Low,54.9,46.3,0,0
307,Male,8,14,80.7,42.2,0,5800,2.5,Primary,1,0,1,0,0,1,5.8,Low,30.7,17.3,0,0
308,Female,6,13,90.0,80.1,0,13200,1.4,Secondary,0,0,0,1,0,1,4.8,High,26.5,43.8,0,0
309,Male,9,16,75.0,51.4,4,46244,1.9,Primary,0,0,0,0,1,1,5.8,Low,37.8,12.4,0,0
310,Male,6,12,51.0,57.4,0,3000,4.2,Primary,0,0,0,0,1,1,1.3,High,39.1,44.6,1,0
311,Male,6,10,81.9,37.7,0,9900,3.1,Primary,0,1,1,0,0,1,4.3,Low,20.4,16.1,0,0
312,Male,8,15,96.0,54.1,0,36500,3.7,Secondary,1,0,1,1,0,1,3.0,Low,53.9,14.8,0,0
313,Male,8,15,79.9,26.4,0,11800,0.9,Primary,0,0,1,1,0,1,4.1,Low,48.3,10.1,0,0
314,Male,10,14,83.0,42.8,0,4500,3.6,No Schooling,0,1,0,0,0,1,4.0,Low,41.4,38.6,1,0
315,Male,9,13,65.7,63.7,1,6100,2.5,Secondary,0,0,0,0,1,1,3.8,Medium,31.7,39.6,0,0
316,Male,10,17,84.9,72.9,2,7700,0.4,Graduate,0,0,1,0,0,1,6.4,Medium,38.6,41.0,0,0
317,Male,7,12,67.5,72.2,0,49004,1.1,No Schooling,0,0,0,0,0,1,6.1,Low,46.1,40.5,0,0
318,Female,8,13,65.6,69.8,0,3800,0.4,Graduate,0,1,1,0,1,1,5.0,Low,33.2,48.0,0,0
319,Male,10,15,67.2,40.6,2,10000,0.3,Secondary,0,0,0,0,0,1,3.3,High,32.1,24.7,0,0
320,Female,7,14,93.2,58.9,1,10400,3.2,Primary,0,0,0,0,0,1,2.8,Low,62.3,20.2,0,0
321,Female,9,14,60.6,36.2,0,4000,3.8,Secondary,0,0,0,0,0,1,1.2,Medium,5.7,14.8,0,1
322,Male,8,13,47.5,44.4,3,3000,1.4,Graduate,0,0,1,1,0,1,2.4,Low,26.3,30.3,2,0
323,Male,7,12,74.3,88.7,0,6600,0.2,Primary,1,0,0,0,0,1,3.6,Low,54.9,50.8,0,0
324,Female,8,12,84.2,73.8,1,5600,0.2,No Schooling,0,0,0,0,0,1,5.0,Low,53.5,38.7,0,0
325,Female,6,10,92.4,27.5,4,11800,0.6,No Schooling,0,0,0,0,0,1,3.8,Low,39.9,19.5,0,0
326,Female,6,11,66.1,31.6,0,4500,2.4,Higher Secondary,1,0,0,1,0,0,1.1,Low,30.8,7.6,0,0
327,Female,7,11,89.1,100.0,1,9500,0.3,Higher Secondary,1,0,0,0,0,1,6.3,Low,53.6,51.6,0,0
328,Female,6,13,79.1,66.0,0,10000,0.7,Secondary,0,0,0,0,0,1,3.7,Medium,40.5,38.6,0,0
329,Female,7,12,91.8,40.3,0,13100,0.8,Higher Secondary,0,0,0,0,1,1,2.8,High,72.7,33.3,0,0
330,Male,10,16,88.4,94.7,0,7100,2.0,Graduate,0,0,0,0,0,1,5.5,Medium,72.7,64.8,0,0
331,Female,7,12,59.1,79.4,3,4600,1.1,Secondary,0,0,1,1,0,1,5.9,Low,47.7,25.1,0,0
332,Male,10,17,96.9,100.0,0,6100,0.1,No Schooling,0,0,0,0,0,1,2.8,Low,28.8,26.5,0,0
333,Female,8,13,68.8,57.8,0,6600,5.3,Primary,0,0,0,0,0,1,4.6,Medium,27.7,30.0,1,1
334,Female,6,10,92.6,52.4,0,30100,3.2,Primary,0,0,0,0,1,1,2.0,Low,43.4,9.7,0,0
335,Male,6,11,77.7,88.2,0,5200,2.4,Secondary,1,1,1,0,0,1,4.5,Low,49.1,43.8,0,0
336,Female,10,14,85.8,68.4,1,28200,0.5,Secondary,0,0,0,0,0,0,2.2,Low,37.3,44.0,0,0
337,Male,8,14,74.5,81.4,0,7800,0.1,Graduate,0,0,0,0,1,1,4.6,Low,34.8,42.0,0,0
338,Female,10,16,94.2,84.1,3,5700,3.8,Graduate,0,1,1,0,0,0,7.8,Low,54.9,25.5,0,1
339,Male,7,12,83.3,79.8,2,4700,3.8,No Schooling,0,0,1,0,1,0,3.5,Low,33.8,46.4,0,0
340,Female,9,14,68.3,72.1,1,3500,1.8,Secondary,1,0,1,0,1,1,2.4,Low,46.3,23.3,0,0
341,Male,9,15,83.1,38.7,0,6600,0.1,Primary,0,0,0,1,0,1,3.8,Low,42.2,29.7,0,0
342,Female,10,16,86.3,67.4,4,7100,0.3,Higher Secondary,0,0,1,1,0,1,5.1,Low,42.3,21.6,0,1
343,Female,6,13,87.1,76.7,0,7500,0.8,No Schooling,0,0,0,0,0,0,6.0,Low,43.8,23.9,0,0
344,Female,10,17,61.3,13.2,3,35000,1.1,Secondary,1,0,0,0,1,1,2.7,Low,33.9,0.0,0,1
345,Female,7,11,73.4,67.2,0,19600,2.0,Primary,0,0,0,0,0,1,5.0,Low,50.7,37.5,0,0
346,Female,10,16,77.3,99.0,1,7900,0.2,Primary,0,0,1,0,0,0,6.7,Low,52.1,47.6,0,0
347,Female,8,12,77.3,100.0,1,5600,0.1,Secondary,0,0,1,0,0,1,4.6,Medium,44.2,63.8,0,0
348,Male,8,13,61.3,0.0,0,3000,0.6,Secondary,0,0,0,0,1,1,0.0,Low,35.0,16.2,0,1
349,Female,7,13,89.2,89.4,0,9000,5.6,Primary,1,0,1,0,1,1,4.2,Low,48.5,42.9,1,0
350,Male,10,16,80.7,17.1,0,14900,4.6,No Schooling,0,0,1,0,1,1,0.0,Low,35.4,14.4,0,0
351,Female,7,14,70.4,52.8,0,18600,6.3,Secondary,0,0,1,0,1,1,2.5,Medium,50.3,48.4,0,0
352,Male,8,15,80.7,43.0,3,5000,6.7,Secondary,1,1,1,0,1,1,2.0,Low,58.8,26.5,0,1
353,Female,8,15,81.2,59.4,0,3000,1.2,Graduate,0,0,0,0,0,1,7.0,Low,19.9,4.7,0,0
354,Female,9,15,65.3,56.3,1,7500,2.5,No Schooling,1,0,1,1,0,0,5.4,Low,49.6,26.3,0,1
355,Male,8,14,81.3,80.6,0,10400,9.8,Primary,1,0,0,0,0,1,4.3,Low,34.0,37.0,1,0
356,Female,9,16,86.4,100.0,0,5900,2.8,Higher Secondary,0,0,0,0,0,1,8.0,Low,50.2,39.4,0,0
357,Female,8,12,80.0,38.1,0,10400,4.3,Secondary,0,0,1,0,0,0,2.1,Low,40.2,28.7,0,1
358,Female,9,14,72.0,72.5,3,6900,2.3,No Schooling,0,0,0,0,0,1,3.3,Low,47.7,32.0,0,0
359,Male,9,14,82.7,65.4,1,8300,1.7,Primary,0,1,0,0,1,1,7.1,Low,39.4,31.0,0,0
360,Female,9,15,70.4,42.8,1,8800,1.2,Primary,0,0,0,0,1,1,5.9,Low,36.8,28.0,2,0
361,Female,10,15,78.6,90.2,1,7100,0.3,Graduate,0,0,0,0,0,1,7.1,High,42.2,29.0,0,0
362,Male,8,12,87.6,88.4,0,3000,0.9,Secondary,0,0,1,0,0,1,6.2,High,43.5,17.9,0,0
363,Male,6,13,79.6,37.3,0,17400,2.7,Primary,0,1,1,0,0,0,4.1,High,34.9,18.3,1,0
364,Male,9,15,86.6,67.7,3,4900,1.4,Secondary,0,0,0,0,0,0,4.5,Low,20.1,24.8,1,1
365,Female,6,12,61.3,30.6,1,3000,3.3,Primary,0,0,0,1,1,0,4.6,Low,17.0,19.7,0,0
366,Male,6,13,86.9,87.6,1,6800,1.7,Primary,0,1,0,0,1,1,8.0,High,59.0,30.3,0,0
367,Female,9,16,78.8,56.6,1,9500,0.6,No Schooling,0,0,0,0,1,1,5.9,Medium,33.5,26.6,0,0
368,Female,8,15,84.9,81.3,0,14200,2.4,Secondary,0,0,1,0,0,1,6.8,Medium,42.6,22.0,0,0
369,Male,8,13,91.4,39.8,0,8500,1.7,Higher Secondary,0,0,0,0,0,0,0.6,High,39.2,16.1,0,0
370,Female,10,14,65.5,43.9,0,7700,3.5,Secondary,0,0,0,0,0,1,4.5,High,32.0,27.1,0,0
371,Female,7,12,88.2,61.7,1,8100,4.7,Graduate,0,0,0,0,0,1,3.0,Low,45.0,34.1,1,0
372,Male,6,13,91.4,74.0,0,4500,1.4,Secondary,0,1,1,0,0,1,2.5,High,50.8,25.9,0,0
373,Male,6,13,78.7,64.2,0,5800,1.2,Secondary,0,0,0,0,0,1,3.7,Medium,46.8,62.0,0,0
374,Male,7,11,89.7,82.0,0,13500,2.9,Secondary,0,0,0,0,0,0,3.6,Low,59.5,31.9,0,0
375,Male,9,16,79.1,71.1,2,5100,3.1,No Schooling,0,1,1,0,1,1,5.6,Low,48.6,37.8,1,0
376,Male,9,14,64.0,61.6,0,8100,6.1,Graduate,0,1,0,1,0,1,6.6,Low,41.1,10.0,1,0
377,Female,8,15,89.2,85.0,0,5400,1.1,Higher Secondary,0,0,0,0,1,0,4.3,Low,64.5,20.6,0,0
378,Male,7,13,72.4,41.2,0,4700,0.7,No Schooling,0,0,0,0,0,1,3.3,Low,38.1,9.8,1,0
379,Male,8,12,85.9,59.2,0,6400,1.6,Graduate,1,1,0,0,1,1,1.6,Low,35.0,39.3,1,0
380,Female,6,11,93.0,58.0,2,6500,0.9,No Schooling,0,0,1,0,0,0,5.3,Low,57.5,19.5,1,0
381,Female,9,13,87.9,80.4,0,6700,2.5,No Schooling,0,0,0,0,0,1,7.4,Low,59.3,35.2,0,1
382,Female,8,13,87.5,87.0,0,8900,2.8,Primary,0,1,0,0,1,1,4.5,Medium,68.9,53.7,0,0
383,Female,6,13,80.4,78.5,2,3000,3.9,No Schooling,0,0,0,0,0,1,5.2,Medium,38.0,36.6,0,0
384,Male,9,15,75.3,59.8,0,5500,2.5,No Schooling,0,0,0,0,0,0,2.8,Low,39.3,22.6,0,0
385,Male,9,15,91.1,40.6,1,10800,4.7,Primary,0,0,1,0,0,1,2.0,Low,41.6,23.9,0,0
386,Female,7,13,59.3,39.2,2,19500,0.4,Primary,1,0,0,0,0,1,3.3,Low,51.9,24.4,0,1
387,Female,9,13,68.6,0.0,0,3200,4.7,Secondary,0,0,1,0,0,1,0.0,Low,27.7,19.5,0,0
388,Female,8,14,81.7,88.2,0,3400,6.3,Higher Secondary,0,0,0,0,0,0,5.9,Low,63.2,53.0,0,0
389,Male,6,11,83.8,100.0,0,8500,1.9,Secondary,0,0,0,1,0,0,6.6,Medium,49.5,52.7,1,0
390,Female,6,12,89.4,63.4,0,14900,9.2,Graduate,0,0,1,0,1,1,3.5,Low,30.1,31.2,0,0
391,Female,9,13,78.2,92.0,1,4300,5.5,Secondary,0,0,1,0,0,0,8.0,Low,46.8,33.5,0,0
392,Male,10,16,87.7,73.6,0,3000,1.3,Higher Secondary,1,0,0,0,0,1,5.3,Medium,51.0,39.0,0,0
393,Female,8,14,83.2,34.9,0,8600,3.3,Secondary,0,1,1,0,0,1,3.9,Medium,37.0,18.2,0,0
394,Female,8,13,86.7,77.6,4,4000,0.1,Primary,0,0,0,0,1,0,8.0,Low,55.7,48.6,1,1
395,Male,9,13,94.9,94.3,0,22100,4.3,Graduate,0,0,0,0,0,0,7.6,Low,54.8,59.4,0,0
396,Male,8,12,54.2,66.5,0,6700,0.1,Secondary,0,0,0,0,0,1,7.2,Low,53.5,36.2,0,0
397,Female,6,11,64.2,47.5,0,3200,8.7,Graduate,0,0,1,0,0,0,2.4,Low,24.9,23.8,0,0
398,Male,7,13,93.7,58.9,1,3900,2.2,Secondary,0,0,0,0,1,0,1.3,Low,42.2,33.6,2,0
399,Male,10,17,69.4,27.0,0,8100,6.7,No Schooling,0,0,0,0,0,1,0.3,Low,57.3,21.3,0,0
400,Male,9,15,56.3,86.4,0,5800,2.8,Secondary,0,1,0,0,0,1,6.4,Medium,40.5,49.3,0,1
401,Male,10,15,61.6,81.8,5,7800,4.4,Graduate,0,0,0,0,0,1,4.8,Medium,42.3,26.3,0,1
402,Female,6,11,88.5,17.1,1,50000,1.0,Secondary,0,0,0,1,1,1,2.5,Low,37.9,39.8,1,1
403,Female,8,12,72.1,16.9,0,3500,0.3,Secondary,0,0,1,0,1,1,0.0,High,35.1,0.0,0,0
404,Male,8,12,78.7,41.2,2,12300,1.5,Primary,0,0,1,0,1,1,4.0,Low,35.3,33.2,1,0
405,Female,6,10,81.5,63.6,0,18400,7.1,Higher Secondary,0,1,0,0,0,1,2.5,Low,33.2,26.0,0,0
406,Female,6,13,77.6,57.3,1,16800,0.5,No Schooling,1,0,0,0,0,1,2.8,High,36.4,2.5,1,0
407,Male,9,13,80.6,61.0,0,3600,2.8,Secondary,0,0,1,1,0,0,4.6,Low,35.3,20.7,2,0
408,Female,9,16,87.3,66.1,0,7800,2.0,Primary,0,1,1,0,1,1,3.2,Low,40.8,28.0,0,0
409,Male,9,15,94.7,63.5,0,3000,1.4,Primary,0,0,0,0,1,1,4.1,Low,43.2,22.1,0,0
410,Female,7,13,98.3,10.0,0,12600,0.8,Higher Secondary,0,0,1,0,0,0,4.5,Medium,42.3,61.9,0,0
411,Female,8,15,87.7,50.3,2,5300,15.0,Primary,0,0,0,0,1,1,4.6,Low,36.7,27.3,0,0
412,Female,6,13,93.9,96.4,0,9200,1.6,Primary,0,0,0,0,0,1,7.7,Low,42.9,63.0,1,0
413,Male,6,10,85.4,100.0,0,19000,1.6,Primary,0,0,1,0,0,1,6.6,Low,71.9,45.8,0,0
414,Female,8,15,86.1,20.4,4,8600,2.5,Secondary,0,0,0,0,0,1,3.7,Low,23.5,21.8,0,1
415,Male,7,11,65.1,35.0,0,8500,2.7,Higher Secondary,0,1,0,0,0,1,0.0,Low,40.9,49.1,1,0
416,Male,10,16,63.4,66.2,0,6200,3.5,Higher Secondary,0,0,1,1,1,1,4.8,Low,48.3,54.8,0,0
417,Male,8,14,90.6,87.1,0,17600,1.3,Secondary,0,0,0,0,0,1,5.4,Medium,43.4,63.2,1,0
418,Female,6,10,58.8,33.9,0,5000,0.1,Secondary,0,0,1,0,0,1,3.0,Medium,17.4,14.3,0,1
419,Male,6,12,75.0,18.6,0,9900,1.0,No Schooling,0,0,0,1,0,1,3.4,Low,36.9,21.3,0,0
420,Female,9,15,77.7,45.5,0,11000,1.3,Graduate,0,1,0,0,0,1,2.6,Low,29.1,13.5,0,0
421,Female,6,13,83.7,69.6,3,12500,1.4,Primary,0,0,0,0,0,0,5.8,Low,38.2,49.4,0,0
422,Male,6,13,72.4,67.3,1,9200,0.6,No Schooling,0,0,0,0,0,0,1.5,Low,37.9,46.1,0,0
423,Male,7,12,85.3,72.8,1,3700,8.0,Higher Secondary,1,0,1,1,1,1,5.8,High,42.7,43.4,0,0
424,Male,7,13,95.0,92.5,3,7400,3.2,Primary,1,0,0,1,0,1,6.3,Low,42.1,39.0,0,0
425,Female,8,15,96.5,75.4,0,3000,0.8,No Schooling,0,0,0,0,1,1,6.1,Low,57.8,43.1,0,0
426,Female,8,12,78.6,96.1,0,6200,0.7,Graduate,0,0,0,1,1,1,5.7,High,45.2,48.0,0,0
427,Male,6,12,72.8,50.9,1,11600,1.2,No Schooling,0,0,1,0,0,1,1.7,Medium,42.0,8.0,0,1
428,Female,9,16,71.4,70.9,0,14900,0.9,Secondary,0,0,1,1,0,1,6.9,Low,21.5,31.3,0,0
429,Male,7,11,74.2,100.0,0,4800,1.5,Primary,0,0,1,1,0,0,5.2,Low,26.1,47.3,0,0
430,Female,8,15,78.1,39.5,0,31300,0.1,Higher Secondary,0,0,1,0,0,1,4.5,Low,39.6,27.6,0,0
431,Female,6,10,74.7,57.7,0,3000,1.5,No Schooling,0,0,0,0,1,1,3.4,Medium,37.5,14.5,0,0
432,Female,8,13,87.6,69.3,0,10300,1.7,Primary,0,1,0,0,0,1,3.8,Medium,38.2,35.8,0,0
433,Female,7,14,80.7,35.2,1,11100,0.9,Primary,0,0,1,0,1,0,6.4,Low,18.1,15.6,0,1
434,Female,8,15,69.5,51.7,2,11200,2.2,No Schooling,1,0,1,0,1,1,4.7,Low,16.2,40.0,0,1
435,Male,7,13,91.6,62.7,1,9900,2.2,Secondary,0,0,0,0,0,1,4.1,Low,30.8,29.6,0,0
436,Male,10,16,59.5,52.2,3,8000,1.2,Primary,0,0,1,0,0,1,5.9,Medium,46.2,39.4,0,1
437,Male,7,12,87.3,85.1,5,24600,15.0,Primary,0,0,1,0,0,1,3.8,Low,41.0,42.4,0,1
438,Male,10,17,45.5,14.3,0,3600,0.3,Secondary,0,0,0,0,0,0,2.8,Low,25.8,20.3,2,0
439,Female,10,16,68.3,56.8,1,6000,1.2,No Schooling,0,0,0,0,1,0,4.4,Low,36.2,25.1,1,0
440,Female,7,14,86.5,100.0,1,8200,1.3,Higher Secondary,0,0,0,0,1,1,7.5,Medium,43.7,28.7,0,0
441,Female,7,13,74.0,85.6,0,6800,2.9,Primary,0,0,1,0,0,1,3.5,Medium,53.9,49.5,0,0
